Math_S11,Critical Reading_S11,Citizen Competencies_S11,Biology_S11,English_S11,Quantitative Reasoning_PRO,Critical Reading_PRO,Citizen Competencies_PRO,English_PRO,Written Communication_PRO,Formulation of Engineering Projects_PRO,Cluster,Efficient
45,38,41,38,44,8,3,18,22,34,102,1,0
51,51,50,55,44,85,63,68,6,96,171,1,1
62,54,62,57,53,69,24,69,58,78,124,1,1
55,60,46,58,54,72,31,61,84,84,180,1,1
60,58,60,67,46,92,93,75,69,0,174,1,1
39,38,39,36,46,9,4,5,54,33,109,1,0
59,64,54,58,52,91,43,35,82,38,114,1,1
60,56,58,58,48,89,67,33,22,6,117,1,0
67,66,60,55,57,89,84,7,55,50,173,1,1
68,52,49,68,54,86,83,66,68,6,165,1,1
50,45,40,49,48,44,15,23,77,7,119,1,0
54,59,54,58,48,47,55,52,61,95,165,1,1
65,65,60,69,67,68,49,19,78,36,124,1,0
45,54,49,50,48,52,45,35,60,80,108,1,1
60,61,62,72,62,95,13,51,67,20,20,1,0
63,61,54,69,59,77,56,42,4,90,149,1,1
53,51,52,52,58,60,36,28,68,36,110,1,0
47,56,51,56,43,69,48,83,13,47,175,1,1
57,56,54,64,46,78,23,78,54,70,174,1,1
57,43,41,52,64,38,29,17,87,73,107,1,1
61,54,53,57,55,35,34,8,64,36,141,1,0
60,52,49,63,43,76,70,34,46,68,139,1,1
58,53,50,55,53,73,70,29,39,6,125,1,0
68,55,56,55,52,100,69,57,51,22,197,1,1
59,56,54,56,53,80,41,59,74,56,152,1,1
57,56,62,63,53,47,4,48,70,40,137,1,0
48,49,50,50,40,69,40,6,40,16,166,1,0
43,53,48,52,48,28,18,20,8,68,139,1,0
73,66,60,66,52,81,65,74,26,39,130,1,0
57,50,47,51,46,15,27,3,30,33,143,1,0
63,35,43,47,50,53,11,3,44,1,112,1,0
61,43,48,43,40,77,33,22,4,10,121,1,0
61,53,56,65,55,28,36,22,84,15,143,1,0
53,50,55,54,48,85,54,9,66,46,93,1,1
53,56,56,66,46,74,16,64,25,29,155,1,0
64,74,51,67,50,86,41,9,46,14,104,1,0
65,75,64,55,53,77,44,1,74,70,154,1,0
52,52,47,43,49,37,31,23,27,25,137,1,0
51,51,44,48,40,19,19,11,24,41,113,1,0
77,61,55,66,58,72,31,28,13,87,149,1,0
68,56,49,61,58,90,74,15,77,47,97,1,1
61,62,54,62,64,35,7,93,63,45,144,1,0
58,48,65,59,39,50,70,62,34,56,155,1,1
54,53,52,51,49,97,68,27,69,4,119,1,1
62,50,60,58,57,22,13,49,12,86,112,1,0
57,62,46,62,52,96,81,65,33,0,158,1,1
53,50,50,55,48,54,90,80,75,53,165,1,1
59,49,60,49,54,60,61,56,54,40,148,1,1
58,53,58,54,53,66,25,2,41,40,148,1,0
48,54,45,55,48,15,26,7,67,77,113,1,0
57,52,51,63,48,73,10,41,69,29,178,1,1
62,64,43,60,62,45,3,2,70,81,97,1,0
54,54,55,62,58,45,52,30,69,44,96,1,0
53,56,64,56,59,59,74,69,68,51,179,1,1
59,51,46,52,55,10,13,37,40,6,95,1,0
73,64,65,64,59,97,63,62,22,0,125,1,0
81,46,45,67,65,74,47,18,78,0,187,1,0
55,52,55,55,46,80,82,76,49,38,156,1,1
65,55,62,69,50,77,39,45,64,16,160,1,0
53,60,49,51,52,94,57,64,36,79,167,1,1
57,42,50,72,42,40,17,51,37,42,160,1,0
70,56,58,68,43,83,40,52,68,83,175,1,1
55,49,50,53,52,65,2,6,67,37,78,1,0
61,49,44,45,59,43,34,70,44,46,145,1,1
49,55,52,54,52,90,53,65,72,53,165,1,1
53,44,35,53,43,37,15,25,16,61,111,1,0
49,49,46,60,48,68,56,65,71,78,155,1,1
63,59,62,57,53,49,4,15,44,64,80,1,0
60,54,60,49,52,44,43,43,5,32,114,1,0
60,54,58,67,60,51,44,38,69,88,168,1,1
55,48,53,51,44,43,22,31,48,61,115,1,0
52,57,56,52,43,63,42,64,42,52,162,1,1
45,55,58,49,53,22,56,52,53,42,42,1,0
56,55,46,52,40,63,24,14,44,91,44,1,0
73,68,62,52,53,92,26,87,41,7,93,1,0
71,55,56,52,49,91,72,9,16,23,112,1,0
65,59,52,60,50,64,52,30,34,6,152,1,0
67,56,56,61,50,89,52,39,16,86,136,1,1
51,47,54,54,49,37,24,63,36,71,132,1,1
55,53,54,49,50,53,3,20,67,65,114,1,0
61,58,50,62,58,84,37,60,80,5,139,1,1
54,53,56,60,67,65,61,68,72,69,136,1,1
73,59,58,62,58,89,61,10,73,41,122,1,0
57,55,58,61,52,78,45,61,69,15,120,1,1
49,40,42,43,40,6,10,14,27,18,91,1,0
61,51,48,47,74,37,39,44,83,67,143,1,1
71,53,58,64,62,97,63,57,79,0,142,1,1
68,52,58,66,72,73,64,25,80,8,103,1,0
45,54,55,52,48,26,55,30,54,29,136,1,0
54,50,60,56,48,86,41,30,55,20,20,1,0
64,60,67,57,59,66,55,20,48,46,109,1,0
82,57,58,77,55,96,46,54,34,26,166,1,0
50,49,60,61,49,73,59,31,19,72,139,1,1
52,52,55,56,55,21,35,34,54,55,129,1,0
51,45,46,49,40,17,3,18,7,63,121,1,0
51,47,50,57,46,45,8,44,13,11,92,1,0
58,68,60,49,52,56,51,34,59,47,155,1,1
69,56,58,56,53,95,12,18,53,75,110,1,0
32,49,48,43,40,19,19,41,33,8,139,1,0
63,52,47,56,58,89,25,21,61,42,124,1,0
39,45,41,36,40,19,5,11,43,47,96,1,0
71,67,60,69,62,60,55,24,71,52,163,1,0
54,55,67,69,49,86,52,42,73,27,165,1,1
66,58,50,64,46,92,72,63,71,18,148,1,1
65,59,58,66,40,69,50,43,4,90,140,1,1
59,60,64,50,54,11,23,34,66,50,50,1,0
54,48,51,46,42,55,77,60,49,77,111,1,1
60,57,67,58,50,64,12,12,26,25,133,1,0
76,64,62,60,49,85,46,34,29,61,100,1,0
74,38,52,46,43,83,46,53,32,77,124,1,1
51,53,54,45,49,39,31,58,27,12,167,1,0
60,64,67,68,48,15,75,74,34,44,149,1,0
60,50,60,61,52,88,75,61,39,46,125,1,1
49,61,51,58,57,80,71,58,18,58,176,1,1
60,50,56,54,46,66,26,76,52,22,158,1,1
32,27,40,40,44,25,11,16,39,8,115,1,0
43,52,45,30,46,71,8,27,16,30,130,1,0
60,61,77,70,65,75,20,54,54,41,54,1,0
52,54,51,59,48,63,58,63,39,71,142,1,1
62,58,60,60,53,63,34,38,28,65,130,1,0
64,66,70,58,62,68,43,44,28,69,69,1,0
40,51,58,49,55,28,30,51,80,26,159,1,1
46,53,44,49,53,56,36,7,72,65,126,1,1
57,51,48,59,60,81,25,74,49,9,138,1,1
73,66,65,96,60,95,82,50,61,0,152,1,0
60,54,58,58,55,79,52,44,76,72,155,1,1
51,40,46,58,46,38,7,25,52,83,160,1,1
48,45,56,50,53,71,37,9,17,29,88,1,0
62,52,45,61,50,72,42,12,23,0,108,1,0
50,54,56,60,50,98,40,21,37,72,125,1,1
54,43,41,56,48,73,29,16,8,12,128,1,0
53,51,54,55,50,81,59,57,71,82,82,1,1
47,56,67,45,44,74,52,35,27,90,150,1,1
51,57,44,51,44,19,7,27,23,17,115,1,0
49,52,45,45,43,34,7,34,2,73,132,1,0
58,51,54,57,50,83,61,58,70,23,171,1,1
57,51,54,56,58,61,85,80,63,54,142,1,1
51,52,50,49,52,64,71,22,19,72,138,1,1
58,51,56,52,50,39,44,53,71,63,149,1,1
50,48,53,57,60,51,16,9,84,1,138,1,0
64,69,70,60,38,61,82,71,46,12,173,1,1
53,43,53,46,49,13,2,27,2,39,126,1,0
62,48,53,63,64,84,47,54,72,44,128,1,1
54,50,51,53,44,38,28,51,38,94,121,1,1
49,52,53,55,65,56,2,15,87,73,103,1,0
65,52,51,61,58,98,40,1,71,86,153,1,1
56,57,49,58,53,43,14,79,50,87,143,1,1
62,52,58,61,42,68,10,10,16,52,126,1,0
55,56,65,67,53,76,5,40,54,52,125,1,0
61,61,58,58,53,52,26,62,63,91,147,1,1
60,54,53,58,48,77,41,34,14,63,130,1,0
50,50,58,54,52,45,78,32,56,53,155,1,1
54,56,56,56,49,47,39,36,28,27,122,1,0
49,48,53,58,55,26,9,40,38,71,136,1,0
59,49,60,62,72,36,57,40,83,19,143,1,0
58,57,60,62,48,84,69,79,71,7,159,1,1
50,58,56,58,55,57,54,7,81,5,154,1,0
53,54,51,55,57,92,44,48,29,4,130,1,0
61,57,57,54,53,83,59,71,78,23,167,1,1
60,56,55,56,43,73,36,70,62,28,121,1,1
74,61,64,63,70,99,69,35,83,0,154,1,0
60,56,58,57,65,58,39,45,66,68,156,1,1
64,54,51,58,49,90,12,74,62,36,169,1,1
55,56,55,58,46,63,2,3,65,19,83,1,0
48,64,53,55,48,29,7,63,17,67,152,1,0
51,55,58,52,42,56,59,64,10,45,135,1,1
56,57,54,55,59,31,38,61,62,17,123,1,0
57,60,55,63,55,40,59,75,67,56,160,1,1
76,58,49,71,57,83,26,39,85,46,144,1,1
51,45,58,51,46,21,38,41,17,88,158,1,1
50,52,53,49,44,52,45,71,54,31,161,1,1
63,53,60,58,52,70,43,32,11,18,133,1,0
39,43,51,52,43,33,49,67,16,7,105,1,0
57,53,56,61,48,69,83,80,40,56,152,1,1
64,55,54,55,48,86,64,71,37,56,154,1,1
49,50,43,52,50,59,33,3,61,59,114,1,1
47,57,53,55,48,10,61,59,37,40,155,1,1
48,51,46,52,44,26,33,25,30,10,123,1,0
55,51,50,62,57,58,77,71,61,25,151,1,1
50,60,60,52,52,22,37,56,58,94,161,1,1
61,78,56,58,46,88,81,49,59,8,159,1,1
62,50,60,54,74,40,39,69,78,38,190,1,1
53,43,58,60,50,33,8,62,21,34,129,1,0
70,50,56,61,46,93,6,38,44,21,159,1,0
71,51,52,68,65,73,49,65,79,2,146,1,1
40,52,55,51,53,60,32,74,67,84,174,1,1
55,56,58,65,50,76,50,70,44,72,159,1,1
39,46,43,43,40,36,13,32,19,88,121,1,1
54,49,54,60,57,65,28,46,75,25,122,1,1
58,55,56,57,43,92,82,68,2,48,188,1,1
43,52,62,58,54,82,67,17,79,86,114,1,1
56,48,56,43,48,69,12,17,72,11,168,1,0
63,54,47,52,48,70,36,34,37,7,154,1,0
49,56,56,50,36,63,53,40,43,12,142,1,1
48,60,60,60,53,38,63,7,80,95,128,1,1
58,56,60,59,53,71,59,2,73,80,80,1,1
51,57,67,52,57,49,69,68,75,58,137,1,1
55,42,46,53,39,69,13,9,39,43,106,1,0
62,54,65,60,59,71,61,27,36,0,148,1,0
51,45,50,51,55,38,34,58,58,30,58,1,0
65,57,62,54,52,57,28,26,45,54,142,1,0
48,45,48,55,50,80,35,38,41,75,163,1,1
61,57,52,65,53,44,26,50,54,10,134,1,0
56,56,55,61,55,53,49,74,73,71,155,1,1
47,59,58,56,49,43,19,17,2,26,95,1,0
52,57,58,58,38,50,46,12,10,22,101,1,0
50,54,51,52,53,64,21,48,68,51,160,1,1
54,52,56,49,42,27,3,24,17,42,113,1,0
45,51,42,56,52,49,74,47,59,69,151,1,1
46,53,50,60,53,63,34,65,33,88,126,1,1
68,57,54,65,67,77,82,14,62,2,137,1,0
74,61,60,58,70,97,3,18,84,63,139,1,0
74,55,58,67,59,67,67,20,80,16,141,1,0
54,53,54,52,58,86,34,85,70,27,112,1,1
56,54,45,59,52,73,50,3,68,74,143,1,1
60,62,56,55,49,53,30,17,6,19,152,1,0
61,55,52,67,43,67,53,48,52,56,141,1,1
64,56,62,61,44,45,18,92,52,28,153,1,0
36,43,62,54,48,75,71,64,58,49,183,1,1
61,56,48,59,49,44,50,51,66,33,102,1,0
54,61,54,60,59,98,66,28,76,14,14,1,0
55,56,62,55,70,70,44,58,62,4,158,1,0
56,53,54,60,54,38,58,25,48,7,149,1,0
51,52,50,45,59,99,69,3,83,85,159,1,1
65,57,73,57,58,80,23,49,76,0,113,1,0
68,65,54,61,58,73,28,30,82,33,162,1,0
54,49,48,57,46,32,30,69,49,100,142,1,1
58,52,56,55,80,91,58,10,96,20,107,1,0
60,59,53,61,49,98,55,64,35,53,177,1,1
43,58,53,57,64,32,48,22,69,36,115,1,0
65,47,46,57,44,76,17,33,36,41,136,1,0
55,60,56,57,53,24,11,61,43,0,159,1,0
61,55,60,68,48,79,76,44,62,20,153,1,1
52,54,55,59,52,63,63,85,24,19,150,1,1
51,43,50,54,50,36,43,59,32,68,124,1,1
52,54,55,47,48,21,23,19,34,38,38,1,0
62,52,65,69,53,82,54,49,60,19,110,1,0
65,71,60,52,53,62,54,34,55,43,153,1,0
66,58,54,64,62,84,76,14,65,4,141,1,0
53,55,58,59,50,45,47,94,59,49,157,1,1
53,53,50,52,59,90,52,38,69,48,159,1,1
70,68,47,75,54,96,32,46,54,26,204,1,0
68,56,60,62,52,62,17,54,54,39,138,1,0
50,48,58,58,62,98,27,67,56,49,49,1,1
36,48,43,48,48,29,34,14,24,71,96,1,0
58,69,60,65,57,84,95,36,62,7,170,1,1
70,62,51,61,54,86,66,35,50,59,120,1,1
55,49,37,55,53,50,12,32,31,63,147,1,0
55,54,58,58,58,28,56,55,25,90,129,1,1
74,55,52,65,57,90,59,5,58,96,156,1,1
59,56,54,61,34,61,57,73,45,86,175,1,1
61,49,60,60,50,71,10,25,76,6,136,1,0
70,54,51,65,39,71,52,79,31,59,174,1,1
55,62,56,56,49,58,67,12,46,75,147,1,1
50,56,56,58,46,43,77,35,42,39,166,1,1
70,69,65,67,48,71,82,46,24,79,46,1,0
53,60,51,67,54,90,75,63,46,19,169,1,1
55,52,62,58,59,76,39,33,56,12,12,1,0
58,49,46,54,46,18,44,40,55,3,113,1,0
53,47,46,61,48,61,16,14,30,47,127,1,0
49,43,45,46,55,7,17,45,55,19,134,1,0
39,52,53,47,59,52,42,75,55,14,130,1,1
67,52,50,54,49,66,40,55,3,80,157,1,1
54,51,56,52,46,43,18,22,55,89,120,1,1
39,50,47,47,44,51,48,47,45,39,140,1,1
52,43,39,49,43,25,21,13,10,38,150,1,0
57,60,55,61,48,65,50,45,28,58,130,1,1
50,56,73,56,58,90,7,33,43,100,158,1,1
68,59,58,66,59,39,1,7,11,32,79,1,0
48,58,62,57,85,74,95,13,90,5,177,1,1
64,66,62,75,52,97,63,21,54,19,152,1,0
49,57,47,53,49,7,13,22,56,2,88,1,0
45,43,43,43,52,45,2,6,38,12,93,1,0
66,66,60,68,43,90,29,20,50,97,122,1,1
54,56,49,50,49,86,15,81,51,26,143,1,1
74,63,58,67,44,98,44,25,53,3,106,1,0
57,58,55,55,46,72,28,27,19,83,84,1,0
55,58,64,58,46,89,53,56,63,23,139,1,1
50,52,53,55,46,54,54,64,38,72,133,1,1
53,53,62,46,52,62,71,45,48,77,124,1,1
60,66,67,68,67,97,19,35,83,32,35,1,0
60,60,56,61,53,85,6,25,62,40,107,1,0
53,62,50,53,68,68,76,36,86,59,110,1,1
71,60,60,58,62,54,73,40,62,61,113,1,0
64,58,51,61,54,73,63,20,35,3,104,1,0
57,46,43,57,54,56,35,11,59,74,185,1,1
56,56,58,58,53,75,49,25,40,26,118,1,0
70,52,47,61,48,94,70,60,42,15,145,1,1
60,50,56,56,49,73,19,63,47,55,134,1,1
52,52,45,58,48,20,56,14,62,71,146,1,1
55,58,56,57,44,30,28,10,52,62,62,1,0
63,52,58,72,76,86,91,68,84,0,143,1,1
48,56,55,60,59,59,58,86,79,17,181,1,1
63,59,54,61,52,83,90,3,72,2,136,1,0
40,54,56,52,49,29,60,77,17,2,143,1,0
70,58,53,63,68,73,5,28,88,28,128,1,0
61,59,58,61,60,60,46,61,18,59,139,1,0
57,58,60,62,43,63,48,65,70,25,185,1,1
59,53,42,46,43,32,38,8,1,45,140,1,0
52,56,49,47,44,62,58,24,58,15,175,1,1
55,50,40,51,48,72,10,63,18,7,181,1,0
69,58,62,61,57,44,43,74,66,74,171,1,1
56,65,50,60,52,14,2,8,21,21,110,1,0
53,48,53,52,52,42,31,36,33,9,122,1,0
55,60,62,55,48,52,78,76,42,50,173,1,1
63,51,52,57,48,51,53,45,49,49,162,1,1
62,66,60,58,43,82,61,43,8,31,119,1,0
55,56,52,49,53,65,60,79,60,45,144,1,1
50,48,45,49,46,92,48,34,38,82,167,1,1
48,43,55,48,48,74,18,18,57,49,140,1,1
56,57,54,55,52,71,44,41,25,20,92,1,0
54,56,58,55,64,69,73,22,87,18,127,1,1
58,65,62,65,50,84,78,19,35,54,119,1,0
61,59,54,55,74,51,40,29,85,47,148,1,0
54,55,58,57,43,37,35,26,40,32,149,1,0
59,47,48,59,44,51,38,37,69,74,143,1,1
48,53,52,56,49,37,48,54,44,64,151,1,1
63,49,46,54,48,93,38,11,22,10,151,1,0
45,48,45,46,46,41,26,21,59,27,156,1,1
65,59,58,72,57,98,10,6,1,30,122,1,0
70,58,51,58,50,69,18,40,59,21,133,1,0
56,53,50,55,52,79,58,11,22,56,104,1,0
53,54,55,67,62,80,46,12,70,78,118,1,1
49,55,64,55,53,50,64,76,35,32,146,1,1
60,66,60,61,72,72,48,1,86,56,130,1,0
39,41,47,41,52,8,4,5,11,31,74,1,0
64,50,55,61,54,83,50,32,43,58,137,1,1
61,51,56,50,67,83,74,22,86,55,105,1,1
52,56,56,49,76,73,65,7,85,90,139,1,1
56,47,42,43,40,38,12,5,14,2,134,1,0
45,41,45,43,50,30,12,37,15,4,155,1,0
42,43,47,53,40,40,43,45,70,31,164,1,1
49,50,47,50,53,23,9,25,48,71,142,1,0
53,54,58,60,58,73,59,55,30,30,140,1,1
53,41,55,51,44,51,33,51,2,29,119,1,0
61,53,60,53,48,84,59,25,69,84,167,1,1
47,56,73,59,46,49,61,3,4,15,79,1,0
56,41,47,55,55,81,25,21,26,18,108,1,0
49,65,44,46,65,45,39,35,69,31,90,1,0
58,77,67,64,55,74,63,10,3,66,172,1,0
57,62,55,57,54,53,57,46,70,71,185,1,1
47,56,55,55,49,35,65,31,64,43,148,1,1
48,54,51,40,46,31,4,18,7,5,132,1,0
49,59,53,51,42,17,35,57,45,60,153,1,1
60,54,49,58,46,74,51,4,29,68,134,1,0
71,63,52,60,57,88,45,24,69,85,122,1,1
54,57,60,55,50,22,38,14,28,1,85,1,0
64,58,55,65,55,90,43,9,69,37,151,1,0
67,52,55,61,58,73,71,81,43,38,140,1,1
58,55,64,61,50,94,54,21,1,32,82,1,0
61,47,54,57,55,83,60,58,74,51,178,1,1
65,57,62,67,44,87,63,48,46,45,166,1,1
57,56,55,57,52,72,89,86,58,9,111,1,1
58,61,62,67,58,50,51,71,69,44,139,1,1
56,66,58,64,52,57,45,63,70,44,44,1,0
57,58,56,58,54,76,15,69,77,18,150,1,1
49,65,60,61,50,67,73,30,61,40,157,1,1
54,45,51,52,44,39,29,40,36,56,144,1,1
53,54,56,54,54,69,37,32,65,67,145,1,1
49,43,52,49,49,17,65,41,11,45,100,1,0
52,52,49,53,48,79,46,44,47,66,132,1,1
50,56,53,57,60,31,72,51,64,51,156,1,1
54,49,62,52,52,62,30,4,57,67,132,1,0
49,53,55,45,52,83,21,52,10,19,91,1,0
49,45,47,53,43,73,17,16,15,5,158,1,0
53,60,56,55,48,53,31,57,45,32,98,1,0
60,59,49,49,43,53,36,33,43,42,101,1,0
55,54,58,63,59,73,53,6,49,54,156,1,0
53,46,56,61,48,42,13,6,24,14,105,1,0
50,48,56,57,59,54,12,36,51,79,131,1,1
45,56,53,43,60,26,24,48,76,70,129,1,1
42,45,49,52,46,18,30,25,16,4,146,1,0
59,53,56,62,49,94,57,57,16,28,175,1,1
40,57,60,52,54,69,12,31,33,82,127,1,1
50,46,51,46,46,38,51,14,10,55,139,1,0
49,57,41,59,58,14,21,18,36,56,163,1,0
50,35,43,51,48,6,31,6,13,4,74,1,0
65,59,46,58,50,91,61,32,6,80,158,1,1
52,59,51,50,58,96,52,31,70,50,50,1,1
54,63,64,57,55,20,75,54,77,72,105,1,1
49,42,45,49,46,46,21,46,53,3,149,1,1
66,58,44,55,52,76,26,22,54,64,152,1,1
42,50,56,49,42,37,46,39,67,5,134,1,1
48,54,55,57,46,21,62,67,19,19,138,1,0
59,49,52,56,42,95,24,87,64,68,161,1,1
55,58,56,60,50,72,27,64,33,26,136,1,0
55,54,58,43,55,41,3,37,38,60,86,1,0
39,52,58,46,55,74,26,58,62,82,131,1,1
45,35,37,46,53,32,14,10,24,14,107,1,0
69,56,60,62,52,68,63,6,3,34,164,1,0
74,72,82,69,72,65,55,1,70,3,172,1,0
52,50,51,45,48,65,8,28,20,12,112,1,0
56,68,62,68,46,82,74,60,47,22,141,1,1
36,41,51,40,46,31,32,39,23,63,135,1,1
53,50,43,52,44,12,10,33,14,32,86,1,0
56,67,62,58,46,58,50,62,17,90,150,1,1
55,53,44,52,49,21,42,50,18,16,133,1,0
54,54,51,53,53,85,62,42,72,36,128,1,1
53,48,51,58,60,87,64,37,66,74,178,1,1
63,41,49,47,48,74,23,66,67,28,167,1,1
61,60,60,62,49,90,30,51,54,17,116,1,0
48,60,62,46,80,32,36,71,93,26,157,1,1
50,49,52,46,38,33,40,6,26,26,113,1,0
48,54,65,58,52,49,47,82,16,78,154,1,1
51,47,54,48,48,67,22,42,14,68,140,1,1
52,50,53,62,46,63,40,71,16,78,104,1,1
53,38,39,51,44,28,6,23,38,50,107,1,0
60,61,65,68,42,95,32,10,62,7,162,1,0
48,46,49,46,55,54,37,2,60,9,133,1,0
61,63,54,77,57,82,66,57,29,45,129,1,0
49,52,49,61,49,48,45,50,75,87,136,1,1
58,54,51,52,49,32,23,22,64,48,143,1,0
48,62,51,54,53,78,43,40,63,65,106,1,1
60,59,56,52,58,42,49,75,49,21,155,1,0
50,58,62,54,52,54,26,53,61,32,173,1,1
45,47,52,45,43,32,10,21,36,42,107,1,0
52,48,53,58,57,63,44,69,68,50,157,1,1
50,56,62,61,57,45,47,59,34,67,154,1,1
52,50,49,53,42,48,20,33,10,44,144,1,0
58,52,51,50,48,69,48,45,61,88,126,1,1
60,46,62,57,52,93,70,21,15,41,179,1,1
55,50,55,61,44,57,28,52,19,76,182,1,1
60,56,45,45,52,73,49,34,34,26,100,1,0
54,52,56,49,43,38,59,37,6,36,143,1,0
53,56,62,58,70,68,78,10,78,95,178,1,1
45,56,62,51,48,15,37,37,52,72,152,1,1
57,56,56,58,39,61,24,45,64,87,103,1,1
58,66,62,53,52,69,37,52,29,81,186,1,1
65,52,55,61,42,39,35,65,28,53,162,1,1
54,47,56,54,44,32,13,73,46,25,172,1,1
52,52,51,41,48,94,55,48,44,59,150,1,1
49,59,62,54,58,54,61,35,57,67,92,1,1
57,54,55,58,60,86,20,8,77,18,18,1,0
58,51,60,65,54,59,83,54,65,40,158,1,1
43,58,62,58,53,63,75,64,10,71,144,1,1
60,48,58,61,52,78,51,16,60,34,34,1,0
51,59,60,48,53,23,63,61,18,82,150,1,1
57,49,46,49,42,66,14,36,48,87,137,1,1
58,61,62,55,48,65,25,47,52,89,124,1,1
51,57,58,63,55,73,67,41,54,57,114,1,1
62,62,67,55,54,97,31,73,82,27,100,1,1
47,57,56,56,52,61,28,3,81,53,154,1,1
77,51,58,61,46,99,9,58,42,35,138,1,0
53,51,52,58,58,73,52,11,23,44,105,1,0
55,58,64,56,36,95,92,45,27,34,146,1,1
70,52,58,60,52,94,58,57,48,4,4,1,0
81,50,51,61,57,82,48,5,55,14,116,1,0
64,51,40,64,50,53,27,42,45,5,124,1,0
36,58,58,50,40,18,21,30,10,79,119,1,0
60,50,53,47,43,44,13,39,29,29,136,1,0
48,69,67,46,46,51,35,37,53,80,164,1,1
59,51,60,70,44,93,42,43,12,54,153,1,1
59,58,56,55,59,93,57,18,88,27,162,1,1
63,57,48,65,50,95,79,3,67,79,154,1,1
39,48,41,48,40,32,35,17,17,10,155,1,0
55,56,56,61,70,21,64,67,88,5,150,1,0
62,43,49,55,50,36,35,28,61,39,144,1,0
43,35,44,49,40,14,35,17,48,81,154,1,1
45,48,45,49,57,18,28,27,54,88,133,1,1
55,55,70,58,46,27,81,80,26,72,176,1,1
54,59,62,54,50,59,62,34,35,63,172,1,1
54,55,64,67,53,44,48,7,50,73,149,1,0
55,58,56,59,44,62,50,50,68,84,162,1,1
61,56,50,62,54,66,52,32,56,32,155,1,1
55,60,52,56,49,68,55,35,58,33,161,1,1
57,55,52,46,54,36,58,29,61,36,147,1,1
56,47,48,54,48,47,64,49,69,53,166,1,1
53,58,48,56,43,76,67,50,58,55,74,1,1
57,52,41,40,50,23,10,33,64,3,129,1,0
50,42,40,47,46,35,21,25,26,74,143,1,1
45,64,64,55,53,78,88,81,33,49,162,1,1
56,55,48,57,43,87,28,58,66,83,152,1,1
67,71,45,81,52,39,54,48,49,64,185,1,0
56,59,56,67,44,70,30,62,35,61,134,1,1
77,65,52,61,62,47,31,49,74,39,152,1,0
45,52,58,50,32,73,67,51,26,80,139,1,1
69,56,64,59,55,79,53,53,62,25,168,1,1
50,62,58,62,46,61,46,58,48,76,146,1,1
55,55,46,52,55,60,70,77,60,72,161,1,1
58,63,56,58,44,49,43,17,26,25,152,1,0
53,55,46,61,64,58,38,64,81,22,22,1,0
43,53,48,43,50,49,48,61,28,60,115,1,1
64,69,73,64,50,93,38,49,23,68,111,1,0
77,61,52,63,57,55,41,68,66,11,137,1,0
43,49,52,45,40,72,45,58,19,31,153,1,1
58,61,67,63,39,98,66,47,52,39,157,1,1
68,59,56,63,50,75,45,49,73,29,135,1,1
53,60,50,56,52,74,59,60,63,45,174,1,1
63,57,60,60,52,72,59,71,68,42,42,1,1
43,53,50,58,48,38,44,67,36,4,122,1,0
57,56,55,65,42,48,21,34,62,93,141,1,1
55,62,58,59,57,49,7,46,3,15,116,1,0
53,37,44,47,53,72,8,32,10,78,134,1,1
53,54,55,60,39,71,48,5,68,26,157,1,1
62,60,56,55,68,97,82,11,70,69,139,1,1
55,60,60,57,52,79,48,77,65,58,126,1,1
73,71,65,68,58,76,33,29,40,49,141,1,0
57,60,52,64,46,44,21,15,9,18,154,1,0
52,54,51,59,55,72,50,39,41,24,136,1,0
53,52,62,63,49,93,39,55,31,45,135,1,1
57,47,50,58,52,58,57,35,57,73,57,1,1
50,53,62,50,40,37,48,36,28,72,142,1,1
62,58,47,67,53,98,51,64,36,10,10,1,0
57,47,43,51,43,99,17,4,9,27,111,1,0
66,58,62,66,43,76,74,60,57,71,173,1,1
47,41,43,50,46,60,44,51,41,89,144,1,1
58,45,48,55,53,73,31,5,19,18,165,1,0
56,53,54,49,46,75,69,53,74,43,135,1,1
61,58,54,50,60,74,52,47,66,21,119,1,1
58,64,70,58,54,25,33,94,49,25,125,1,0
53,50,51,60,49,75,52,38,74,62,148,1,1
81,66,60,71,52,79,35,27,65,3,110,1,0
55,52,55,52,58,72,55,64,41,55,137,1,1
54,55,54,61,59,66,49,65,69,17,171,1,1
58,56,55,62,54,32,80,58,68,23,178,1,1
58,50,49,58,58,24,14,38,83,78,158,1,1
67,62,60,58,54,49,72,62,62,22,165,1,1
58,57,55,50,62,92,43,36,73,37,128,1,1
54,57,67,63,67,49,34,55,65,70,143,1,1
43,46,47,48,48,20,40,23,11,67,145,1,0
55,46,65,60,46,6,16,25,29,55,140,1,0
81,52,55,61,38,95,52,54,29,31,150,1,1
71,51,56,63,62,79,15,25,61,0,122,1,0
64,52,53,63,60,79,27,9,67,35,142,1,0
60,56,55,61,52,79,68,44,9,64,163,1,1
49,57,53,49,48,39,89,60,45,90,117,1,1
48,53,50,49,52,47,20,5,40,0,127,1,0
60,71,53,68,55,38,99,67,42,21,141,1,0
60,50,51,60,53,80,44,27,32,14,179,1,0
67,58,62,69,46,70,54,69,49,32,141,1,1
39,43,45,41,44,5,17,9,15,14,116,1,0
64,62,60,60,57,95,59,34,67,37,143,1,1
63,67,54,55,60,46,19,31,82,44,148,1,0
